	mzmed	mzmin	mzmax	rtmed	rtmin	rtmax	npeaks	Dataset_0	mean	maxint	pzq_neg_20180203_1_3	pzq_neg_20180203_1_4	pzq_neg_20180203_1_5	isotopes	adduct	pcgroup
125	369.15676137013	369.155705592658	369.157817147603	10.0934499638873	10.091616630554	10.0952832972207	2	2	38243.5347890554	16964.203125	3307.070935531	105204.171896473	6219.36153516187	[19][M+2]+		28
712	651.448927002799	651.446634925354	651.451219080245	26.96729183197	26.967283248901	26.967300415039	2	2	28254.0284306019	6825.3671875	20873.3217058179	32569.3482356218	31319.415350366	[130][M+1]+		24
689	636.348856837825	636.337400509205	636.349791250674	20.623434066772	20.5894501088463	20.657249450684	3	3	35559.3099855623	6648.75	41286.8154633562	28989.9204973536	36401.1939959771	[125][M]+		1
525	571.332783815688	571.327158648699	571.338408982676	19.3027248382565	19.302717208862	19.302732467651	2	2	27106.390727275	10253.5	48031.3263706074	9785.12075141042	23502.7250598073			30
409	527.209464990087	527.207639208124	527.211290772051	9.03039954884833	9.03023288218167	9.030566215515	2	2	24126.3886279251	7395.34375	23528.8921307322	14668.7590824358	34181.5146706074			159
138	379.177340205847	379.17297622846	379.179648102966	24.991966247559	24.991949081421	25.025766372681	3	3	29798.6854296197	7704.90234375	34564.8746492365	32974.6596103746	21856.522029248			52
247	444.670720916661	444.670634068838	444.670807764484	0.6830250024795	0.666116654873	0.699933350086	2	2	32126.1047228382	6638.921875	31522.3817119873	33267.8082595696	31588.1241969578			180
1012	916.53762318899	916.530992070252	916.544254307729	28.891900062561	28.874967575073	28.908832550049	2	2	31684.2649527523	7654.23828125	45101.8402466021	28751.6457034378	21199.3089082169			121
413	528.265255689812	528.263504053778	528.267007325847	9.04731630070983	9.030566215515	9.06406638590467	2	2	29601.6143572528	9227.1328125	44141.6460465578	37122.0884116798	7541.1086135209			159
1075	963.595941107089	963.593027186476	963.600409460632	7.85661649704	7.85661649704	7.924266815186	3	3	59189.1890227822	13764.5546875	131671.622136492	23567.0349487018	22328.9099831531			143
1279	1086.81901674068	1086.8146306129	1086.82340286846	22.858441352844	22.858432769775	22.858449935913	2	2	33623.5878760414	9857.3671875	3400.26064421862	48319.3172996279	49151.1856842777	[223][M]+		19
231	439.338365882473	439.336014893235	439.34071687171	23.4792251586915	23.479217529297	23.479232788086	2	2	42223.6239300354	9271.59375	70751.7309375653	31328.0223619343	24591.1184906065			158
998	907.609832486012	907.604587865717	907.618445626394	27.88158416748	27.881567001343	27.926866531372	3	3	68005.8984152048	8407.8359375	42483.5204555614	92738.0219029737	68796.1528870793			136
443	541.263688235075	541.262949170672	541.264427299477	7.450200080872	7.450200080872	7.450200080872	2	2	27396.6334439426	12960.9453125	1884.07717495217	57039.454040353	23266.3691165227	[74][M]+		146
791	709.507634052228	709.502714326572	709.512553777883	28.3049001693725	28.287982940674	28.321817398071	2	2	41071.0414426509	11393.15625	70695.3110626712	25875.4884587602	26642.3248065213	[147][M]+		25
368	503.297634391731	503.29300986985	503.302258913613	17.8692672373457	17.869100570679	17.8694339040123	2	2	25235.9146589797	14222.2890625	59371.8361250687	6637.65245834958	9698.25539352093	[57][M+1]+		23
782	697.261212866004	697.253773278052	697.268652453957	6.4963581562045	6.422983169556	6.569733142853	2	2	29671.2675656188	10402.0234375	55890.0093652673	23610.7614185693	9513.03191301972			74
211	429.191300835097	429.190049663454	429.192552006741	23.1519079208375	23.151899337769	23.151916503906	2	2	27722.47488679	10201.1640625	47856.6991986046	17154.5515728438	18156.1738889217	[33][M]+		69
1387	1156.68002429	1156.67760519631	1156.68244338368	18.6022342020667	18.6016508687333	18.6028175354	2	2	23832.34093187	9687.4765625	39621.1985770663	12000.9885280684	19874.8356904754	[242][M+1]+		3
118	357.163359204488	357.162865063654	357.163853345322	24.706199645996	24.680116653442	24.73228263855	2	2	33257.5149320872	7914.6875	24882.2797771493	38471.6345550352	36418.630464077	[17][M+2]+		36
1003	912.330922094837	912.327545852898	912.334298336777	0.6491916775705	0.632283329964	0.666100025177	2	2	30288.9889160713	6307.26953125	28298.8326552691	30199.9879390576	32368.1461538874	[179][M+2]+		71
1420	1176.67105349806	1176.66677854205	1176.67532845408	20.5895162760417	20.5894501088463	20.589582443237	2	2	40028.0595173097	8321.703125	62778.9900386011	25397.7215305219	31907.4669828062	[249][M]+		1
708	647.452235767384	647.448515835627	647.463425492185	25.025783538818	25.025766372681	25.025800704956	3	3	26050.1287258242	9296.4375	14583.8048470969	35209.6828616452	28356.8984687305	[129][M]+		52
88	309.202814466803	309.2016092729	309.203735188612	15.8310000813803	15.814666748047	15.848483085632	3	3	26025.9255567325	7553.4609375	16156.8464150151	36811.2090544145	25109.7212007679			32
1090	975.639030241414	975.630998605623	975.645701212416	18.015832901001	18.0156834004723	18.015850067139	3	3	26708.7185889726	7094.62109375	36016.7022938177	18703.1475128079	25406.3059602922	[193][M]+		2
1265	1080.68492110383	1080.67797720277	1080.6918650049	18.0327587127685	18.015850067139	18.049667358398	2	2	35320.1986833618	6958.3046875	49918.6432646752	29029.6610481842	27012.2917372259	[218][M+1]+		2
630	613.393914499314	613.389066122379	613.399109849834	20.623416900635	20.5894501088463	20.623434066772	3	3	38517.4485697669	6550.4453125	57218.3352115543	24904.5261713344	33429.4843264119	[113][M+1]+		1
37	253.132804974038	253.13255488653	253.133055061546	26.019158363342	26.019149780273	26.019166946411	2	2	29366.6824754804	8085.86328125	46761.5901471729	15739.2901317186	25599.1671475497			41
4	116.047892194187	116.047552526971	116.048644770374	1.433666706085	1.433666706085	1.512750029564	3	3	38482.5391096492	10194.1484375	68982.2970832976	23494.4621773189	22970.8580683309			154
657	620.323950508569	620.318189061554	620.327491802762	20.589599609375	20.5894501088463	20.623416900635	3	3	41669.6616214556	6058.6796875	45584.8032358655	39830.4212165271	39593.7604119743	[119][M]+		1
1165	1035.89539282732	1035.89123284191	1035.89955281272	18.0157667338057	18.0156834004723	18.015850067139	2	2	23760.4435832529	8503.9140625	32468.4961501691	15714.4153097615	23098.4192898283	[203][M]+		2
823	736.463032340328	736.456293740784	736.469770939873	0.666108340025	0.632283329964	0.699933350086	2	2	32539.6627609848	6735.29296875	27135.6678183106	28329.5229221699	42153.7975424739			71
1361	1136.75042999372	1136.73592105841	1136.75425612841	20.589582443237	20.5894501088463	20.589599609375	3	3	27462.1226700691	7789.4375	45290.8273251035	13761.5852983031	23333.9553868008	[238][M+1]+		1
399	522.357165435095	522.336844681772	522.358638543454	21.944133758545	21.944116592407	21.944150924683	3	3	28162.452834058	9729.640625	49505.1091891055	6939.29549751212	28042.9538155564	[64][M]+		113
30	224.06659779417	224.065759548521	224.06743603982	18.0157581507367	18.0156834004723	18.015832901001	2	2	30396.6085539618	6392.33203125	34639.1841576451	23312.339209646	33238.3022945943			2
649	618.552864678161	618.542287175197	618.55579984966	0.666100025177	0.632283329964	0.666100025177	3	3	27316.6894205025	6187.54296875	24446.2808692259	34690.5818880871	22813.2055041946			71
1407	1165.62491360582	1165.61864275333	1165.63118445831	18.0157667338057	18.0156834004723	18.015850067139	2	2	29258.0139985423	6616.51171875	26401.2951163405	28352.625254952	33020.1216243345	[248][M]+		2
731	661.400805982291	661.39974996276	661.401862001822	5.5820665359495	5.508699893951	5.655433177948	2	2	40550.7645879498	7416.9921875	59870.3172008979	31747.5439711854	30034.432591766			26
984	897.621585060382	897.621197805409	897.621972315356	23.168825149536	23.151916503906	23.185733795166	2	2	30540.0199022458	5989.3359375	32699.742206471	23926.7821689988	34993.5353312676			14
44	260.871072795289	260.86973249501	260.872886882997	0.880500018597	0.846683323383	0.880516648293	3	3	52186.8005065802	5806.43359375	66695.2988450371	41597.1420889611	48267.9605857423			185
705	644.424561371304	644.423810726907	644.43046193736	23.185733795166	23.151933670044	23.185749053955	3	3	30089.714711954	7401.34765625	42430.1253127906	27346.3649195216	20492.6539035498	[128][M+1]+		14
267	453.267174333947	453.265812517255	453.268536150638	17.4132834447223	17.3976995493567	17.428867340088	2	2	29378.3485293591	11985.828125	68737.3648511996	8375.25858220145	11022.4221546762			96
1301	1095.73879782628	1095.73790326702	1095.73969238554	20.6233497797652	20.6232826588953	20.623416900635	2	2	19935.3530841998	8902.171875	34992.9549638209	10926.5009113157	13886.6033774627			1
227	437.054286314469	437.054247071219	437.05432555772	9.91212506993583	9.911049842834	9.91320029703767	2	2	42231.3565910212	11549.1953125	3851.61823699678	89804.9071123746	33037.5444236921			150
139	379.240641931025	379.239559877941	379.243673276072	15.408267021179	15.374433517456	15.4286003545123	3	3	28077.7833514861	6037.18359375	23538.7402770268	28350.6522068421	32343.9575705896			183
1365	1138.62244346326	1138.62170618749	1138.62318073902	16.6654749552412	16.66130065918	16.6696492513023	2	2	18241.9337486387	7557.69921875	27389.729586282	9882.73100181137	17453.3406578228	[240][M]+		73
805	716.526607683363	716.526346374006	716.52686899272	27.4808921813965	27.40753364563	27.554250717163	2	2	80416.2554022108	9465.453125	47060.041347143	33820.9762775898	160367.748581899			54
509	567.460572948013	567.451880731661	567.469265164365	26.623049736023	26.606132507324	26.639966964722	2	2	40122.5637529129	9058.125	66635.1049259125	32174.4629479334	21558.1233848929			160
233	439.372055275232	439.36441145949	439.373092202487	25.172533035278	25.172533035278	25.2063331604	3	3	32156.3815993055	7883.2109375	48241.1059024523	42195.8730016919	6032.16589377242	[35][M]+		168
270	453.322283641953	453.318397810744	453.326169473163	17.4457750320435	17.42885017395	17.462699890137	2	2	36903.134537387	7147.716796875	50176.6759152089	43376.3302505583	17156.397446394			175
38	253.21646415244	253.214572616019	253.218355688862	16.299942176819	16.221067428589	16.378816925049	2	2	25356.7990150224	11515.4375	57395.3585148677	10957.0938544986	7717.94467570097			17
690	636.463957608227	636.455589738769	636.466862605268	26.673799514771	26.673784255981	26.734550476074	3	3	28869.466096529	8315.609375	43356.1158366282	12736.0788653929	30516.203587566			166
108	347.296979912482	347.29446811506	347.299491709905	21.554633140564	21.537733078003	21.571533203125	2	2	44717.3843235806	9185.8515625	81510.3624226331	20720.480299868	31921.3102482408			141
812	719.521654133233	719.520027430522	719.531026579027	26.05299949646	26.052984237671	26.08681678772	3	3	35216.9893278739	10379.4375	64815.1066643623	25011.8429717493	15824.0183475101	[150][M+2]+		41
96	319.261294604888	319.256030882897	319.268510087736	19.043050765991	19.0417174326577	19.04306602478	3	3	26415.4757885264	9516.1640625	44252.4266606498	13843.2175835374	21150.7831213922			155
1017	917.60989352223	917.602712091212	917.623263808295	28.254167556763	28.254150390625	28.254167556763	3	3	25056.0299836478	8640.734375	40378.726691723	17925.9885316075	16863.374727613	[181][M+2]+		25
241	443.222596784684	443.221641750912	443.222740424431	14.43696661377	14.426316261292	14.460133552551	3	3	32219.427842577	7879.39453125	21538.149707206	12472.7818426262	62647.351977899			170
502	565.298005666962	565.295564242047	565.300395981276	10.5063496907553	10.49803352356	10.56566619873	3	3	20667.4630168425	11331.734375	44305.2749790372	12789.3601998413	4907.75387164905			151
826	738.458343876193	738.456934207303	738.459753545083	0.6491916775705	0.632283329964	0.666100025177	2	2	31704.4595928447	5878.09375	29003.9532713515	35035.1849714165	31074.2405357661			71
1326	1109.59591422428	1109.59386188337	1109.60012566138	18.015850067139	18.0156834004723	18.049667358398	3	3	32730.1042316327	5947.46484375	31635.3567278603	28387.5782961416	38167.3776708963	[232][M+2]+		2
1156	1030.24996342766	1030.24238769793	1030.25862989283	0.666100025177	0.632283329964	0.666116654873	3	3	29359.2083585136	5706.96875	26228.4097811062	23710.3578246446	38138.8574697901	[200][M+2]+		71
565	585.356069701858	585.346392657288	585.360742629375	18.015850067139	18.0156834004723	18.094932556152	3	3	31729.4723541407	5961.05078125	22330.3483677943	35173.1561775886	37684.9125170392	[98][M+1]+		2
464	553.335938064446	553.332494023945	553.339382104946	17.3796251907345	17.364217498779	17.39503288269	2	2	26808.5872658036	7729.74609375	38205.8303349098	16638.7908350405	25581.1406274605	[78][M+1]+		96
658	620.547118414738	620.543875576933	620.54737166075	0.666100025177	0.632283329964	0.666116654873	3	3	30311.2763721774	5600.19921875	24225.0806159174	27849.1859685188	38859.562532096			71
1408	1165.6482237605	1165.63839891238	1165.65164988918	20.589599609375	20.5894501088463	20.623416900635	3	3	24982.1928533878	6352.84375	42867.3800189313	15916.6262666028	16162.5722746292	[247][M+2]+		1
229	437.28101410058	437.280929933092	437.285821087728	18.6016508687333	18.568983078003	18.602832794189	3	3	29606.4619667649	6504.73046875	34441.8777966993	29529.8651354509	24847.6429681445	[34][M+1]+		3
595	597.398199368884	597.397388839304	597.399009898464	23.281750679016	23.264850616455	23.298650741577	2	2	27464.0506173836	9352.0234375	54207.9547116598	9411.55359796272	18772.6435425282			148
455	546.420194471401	546.417898361883	546.425438026992	26.752883911133	26.527050018311	26.786699295044	3	2	35014.6174430959	8293.21875	46498.3118874486	43315.1195878192	15230.4208540199	[76][M+1]+		85
127	369.172534328024	369.17238766105	369.172680994999	8.90065824381517	8.883832931519	8.91748355611133	2	2	32637.880315727	11297.6875	3011.40535076371	75739.744344523	19162.4912518944			97
820	734.469552963954	734.468041682634	734.475680281654	0.632283329964	0.632283329964	0.666116654873	3	3	29852.9943921477	5713.9140625	32451.9284437668	23176.1501974204	33930.904535256			71
756	680.277750235429	680.273192808079	680.282307662779	6.5098249912265	6.483749866486	6.535900115967	2	2	21291.5173905943	5569.76171875	20103.0871470566	22176.1732134749	21595.2918112513	[140][M+1]2+		74
1277	1086.21212719798	1086.20337180812	1086.21993687528	0.632283329964	0.632283329964	0.666100025177	3	3	29626.2976040928	5662.5087890625	29698.6327275402	31258.3261641319	27921.9339206063	[221][M]+		71
63	283.253823020748	283.252294119186	283.256175617163	24.991966247559	24.991949081421	25.025766372681	3	3	29745.6677028687	5472.01171875	20702.0173692036	34003.4643098541	34531.5214295482	[7][M+1]+		52
926	837.574968120927	837.571675514811	837.578260727043	27.9775915145875	27.960666656494	27.994516372681	2	2	43563.7029420654	5428.02734375	36720.9962727323	45700.5438287442	48269.5687247198			129
314	480.530134209236	480.528672279356	480.531596139116	18.0327587127685	18.015850067139	18.049667358398	2	2	22841.2859017126	13130.0234375	5560.83067071765	4285.5533472721	58677.4736871481			2
383	509.327752111969	509.327446560014	509.32947925188	18.6016508687333	18.569000244141	18.6028175354	3	3	23126.3804724387	6531.12109375	32883.2791291306	14360.4070301617	22135.4552580238	[59][M+1]+		3
1086	972.29352775628	972.293209751953	972.296098640541	0.632283329964	0.632283329964	0.666100025177	3	3	36039.0100648024	5187.6953125	30895.6223765461	37181.9228964169	40039.4849214442	[192][M+2]+		71
334	489.359655182227	489.35656468383	489.362745680623	20.950741767883	20.950733184814	20.950750350952	2	2	36819.0693160578	7101.9609375	52151.4938346702	47093.4562997491	11212.257813754	[50][M]+		176
981	889.625847518786	889.620576970916	889.631118066656	20.0699419733687	20.0696172231043	20.070266723633	2	2	19183.0955273608	10231.169921875	37291.6878645507	11012.0726561695	9245.52606136199	[175][M+1]+		80
704	644.266563194757	644.261983659567	644.271142729947	6.0956749916075	6.061850070953	6.129499912262	2	2	19534.7496609007	6856.1015625	25407.3021636501	16352.5674315765	16844.3793874756			20
